latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.92247,-9.01114,306.78,0.48,0.65,2023-03-22,137,N,VIIRS,n,2,284.44,2.01,N,2
38.92253,-9.00821,300.81,0.35,0.57,2023-03-22,317,N,VIIRS,n,2,273.96,1.28,N,3
37.73707,-6.81409,340.75,0.43,0.46,2023-03-22,1258,N,VIIRS,n,2,300.75,3.22,D,0
38.57105,-7.58934,339.87,0.45,0.47,2023-03-22,1258,N,VIIRS,n,2,297.38,4.76,D,0
38.57525,-7.59082,333.42,0.45,0.47,2023-03-22,1258,N,VIIRS,n,2,296.69,4.01,D,0
38.68267,-6.71419,341.05,0.41,0.45,2023-03-22,1258,N,VIIRS,n,2,300.47,3.76,D,0
40.45185,-7.52047,356.67,0.41,0.45,2023-03-22,1259,N,VIIRS,l,2,271.98,13.54,D,0
40.45596,-7.52144,345.52,0.41,0.45,2023-03-22,1259,N,VIIRS,n,2,267.83,13.23,D,0
38.16545,-8.32781,326.16,0.7,0.75,2023-03-22,1439,N,VIIRS,n,2,296.17,3.98,D,0
38.92175,-9.0121,303.47,0.4,0.44,2023-03-23,258,N,VIIRS,n,2,284.42,1.52,N,2
37.95803,-8.80156,297.18,0.43,0.46,2023-03-23,259,N,VIIRS,n,2,286.3,1.67,N,0
38.37803,-6.48378,300.24,0.38,0.36,2023-03-25,221,N,VIIRS,n,2,283.87,0.7,N,0
38.50202,-8.93759,307.78,0.41,0.37,2023-03-25,221,N,VIIRS,n,2,283.13,1.18,N,2
38.62941,-9.07925,299.13,0.42,0.37,2023-03-25,221,N,VIIRS,n,2,284.29,0.74,N,2
38.91874,-9.00961,296.34,0.42,0.38,2023-03-25,221,N,VIIRS,n,2,285.57,1.31,N,3
38.92218,-9.00888,305.16,0.42,0.38,2023-03-25,221,N,VIIRS,n,2,286.13,1.31,N,2
39.6855,-8.90544,297.51,0.42,0.38,2023-03-25,221,N,VIIRS,n,2,281.83,0.69,N,2
38.02409,-7.36478,331.76,0.44,0.38,2023-03-25,1342,N,VIIRS,n,2,303.63,1.83,D,0
38.73399,-6.99199,333.95,0.46,0.39,2023-03-25,1342,N,VIIRS,l,2,307.85,5.32,D,0
38.73417,-6.9902,335.7,0.46,0.39,2023-03-25,1342,N,VIIRS,n,2,307.09,3.79,D,0
38.98954,-8.41417,339.47,0.42,0.37,2023-03-25,1343,N,VIIRS,n,2,304.12,5.1,D,0
40.35541,-7.18336,332.17,0.47,0.4,2023-03-25,1343,N,VIIRS,n,2,293.21,3.8,D,0
40.35601,-7.17811,339.42,0.47,0.4,2023-03-25,1343,N,VIIRS,n,2,295.91,3.8,D,0
40.3591,-7.18372,367,0.47,0.4,2023-03-25,1343,N,VIIRS,h,2,300.97,18.48,D,0
40.3597,-7.17851,345.35,0.47,0.4,2023-03-25,1343,N,VIIRS,n,2,291.99,18.48,D,0
40.92951,-6.46387,325.62,0.51,0.41,2023-03-25,1343,N,VIIRS,n,2,291.99,3.01,D,0
38.50063,-8.93759,296.79,0.43,0.46,2023-03-26,202,N,VIIRS,n,2,285.65,0.82,N,2
38.92014,-9.00972,308.68,0.44,0.46,2023-03-26,202,N,VIIRS,n,2,286.15,1.34,N,3
38.9225,-9.01318,295.82,0.72,0.75,2023-03-26,342,N,VIIRS,n,2,272.88,1.52,N,2
38.73429,-6.9946,338.01,0.39,0.36,2023-03-26,1324,N,VIIRS,n,2,300.01,3.52,D,0
40.46332,-8.45473,325.67,0.4,0.37,2023-03-26,1324,N,VIIRS,n,2,298.22,1.73,D,0
